K_ENTIDAD_MUNICIPIO,HOGARES,POBLACION,SUPERFICIE,DENS_HOGS,DENS_HABS,ANALF,SPRIM,ANOS_PROMEDIO_DE_ESCOLARIDAD,OVSAE,OVSEE,PL<5000,PO2SM,INGRESOPC_ANUAL,DISP_INTERNET,DISP_TV_PAGA,DISP_TEL_CELULAR,DISP_TEL_FIJO,NUM_OPS,CLASS_PEN_BAF_HABS_COAXFO,IS_PEN_BAF_HABS_COAXFO
30077,12518,43349,926.96,1350.4358332614136,1350.4358332614136,12.38,35.46,6.03,7.73,1.22,37.71,58.44,1953.22,12.0384461353624,32.7352823388065,75.2022426912294,16.6439727673207,2,1,1
30078,3785,13591,176.85,2140.2318348883236,2140.2318348883236,14.99,32.27,5.98,23.79,3,100,79.69,1470.91,4.86129458388375,21.3738441215323,53.1571994715984,12.8665785997358,1,0,0
30079,2923,11442,149.73,1952.1805917317843,1952.1805917317843,20.34,46.21,4.35,2.13,0.97,100,74.1,1320.63,1.23161135819363,16.5241190557646,47.4854601436879,6.60280533698255,0,0,0
30083,14271,54132,672.4,2122.397382510411,2122.397382510411,20.67,40.47,5.21,38.68,2.93,100,66.82,1128.77,2.03967197028106,11.144599425247,16.2122380318216,8.46008270834793,0,0,0
30080,5565,23005,129.89,4284.394487643391,4284.394487643391,12.31,35.53,5.63,13.83,1.16,68.94,74.9,1519.27,4.67710019787731,12.9519697787371,60.2986148587875,14.5709660010793,1,0,0
30082,4498,15800,156.72,2870.0867789688614,2870.0867789688614,7.16,23.6,7.2,25.2,1.71,31.9,27.66,2437.59,14.6482635796972,44.1228851291184,78.1834372217275,18.1656277827248,1,0,0
30081,6666,24896,52.38,12726.2313860252,12726.2313860252,13.43,27.44,7.54,11.83,1.18,61.32,55.73,2098.08,22.3222322232223,29.4629462946294,78.6528652865286,21.047104710471,1,1,1
30084,1862,5790,347.23,536.2439881346658,536.2439881346658,15.18,37.1,5.72,31.74,2.18,100,64.46,2078.57,15.2524167561761,21.9656283566058,72.2341568206229,18.4210526315789,1,1,1
30085,18507,68823,137.19,13490.05029521102,13490.05029521102,6.42,18.82,8.26,1.56,0.42,48.4,51.13,2209.45,23.3695358512995,43.637542551467,80.5695142378559,25.6389474252985,2,1,1
30086,10350,44488,207.88,4978.8339426592265,4978.8339426592265,13.69,36.72,4.99,4.93,1.24,67.34,81.92,1365.39,10.1062801932367,8.97584541062802,61.207729468599,8.57004830917874,2,1,1
30088,1493,5006,72.72,2053.0803080308033,2053.0803080308033,15.45,48.07,4.97,0.98,0.66,100,79.86,1397.13,14.3335565974547,28.6001339584728,47.3543201607501,11.1185532484929,2,2,1
30089,12318,41644,316.81,3888.134844228402,3888.134844228402,7.69,22.5,7.87,35.24,2.01,17.38,49.39,2356.65,19.7092739970765,39.4104271560825,76.7419197661198,21.4146499918791,2,1,1
30090,3475,11361,132.14,2629.786589980324,2629.786589980324,9.39,31.21,6.23,12.56,0.91,100,43.37,2110.76,8.66187050359712,22.1582733812949,80.9208633093525,9.72661870503597,1,0,0
30091,7887,29413,1413.02,558.1661972229692,558.1661972229692,13.31,37.26,5.4,28.36,2,100,59.61,1541.17,8.53627600202942,41.2607813292744,49.8477929984779,20.6747843734145,1,0,0
30093,4224,16682,56.27,7506.664297138795,7506.664297138795,7.13,25.41,6.96,11.85,0.82,100,55.52,2015.54,19.1524621212121,45.3835227272727,69.6022727272727,26.0890151515151,1,0,0
30169,6902,22923,535.42,1289.081468753502,1289.081468753502,15.31,38.01,5.53,28.49,1.11,71.86,70.43,1722.7,7.95009429856376,18.7146380385898,65.6172929058465,14.8556506600899,1,0,0
30094,11073,38895,992.11,1116.1060769471128,1116.1060769471128,12.92,37.01,5.74,8.85,1.85,60.67,67.61,1767.93,8.91546615928241,31.4306423847059,71.9488991573797,15.2577693213735,1,1,1
30095,4503,15916,187.82,2397.5082525822595,2397.5082525822595,17.66,41.01,5.4,1.92,1.75,100,77.78,1541.9,8.80195599022005,28.7174927761724,45.8990886863747,22.1604801066903,1,0,0
30016,8118,26920,131.32,6181.84587267743,6181.84587267743,3.94,19.57,8.3,0.53,0.06,25.13,36.38,2970.32,29.2601726263871,33.2675709001233,84.845869297164,29.6424167694204,2,2,1
30127,5514,26880,137.88,3999.129677980853,3999.129677980853,27.22,53.28,3.02,4,1.4,100,82.52,985.19,4.06238665215814,7.72578890097932,31.809938338774,6.98222705839681,0,0,0
30096,407,1534,17.68,2302.0361990950228,2302.0361990950228,9.15,34.62,5.21,1.3,1.11,100,79.42,1103.79,4.66830466830466,1.47420147420147,16.2162162162162,22.8501228501228,0,0,0
30061,21199,81827,3508.92,604.1460050385874,604.1460050385874,11.78,33.61,6.28,33.23,6.49,44.86,57.09,2101.19,16.529003634304,54.0284136498796,64.9124463114173,20.0736300561665,2,1,1
30107,661,2920,51.01,1295.824348167026,1295.824348167026,20.52,44.83,3.86,3.87,2.65,100,60.13,1019.87,0.15128593040847,10.7413010590015,25.4160363086233,2.57186081694402,0,0,0
30132,4615,19725,99.79,4624.711894979457,4624.711894979457,10.98,32.07,5.99,10.24,1.85,46.07,68.22,1536.33,6.33268271524615,9.3472131858599,61.7219692040772,9.60746042073303,1,1,1
30097,6016,19606,83.98,7163.610383424624,7163.610383424624,7.79,23.29,7.74,6.83,0.95,7.08,49.29,2849.06,22.0854814568435,40.6618992183602,78.7460502245135,29.3696989855313,1,1,1
30137,1411,5830,33.71,4185.701572233758,4185.701572233758,27.66,42.43,4.28,33.95,5.16,100,77.6,866.92,1.41743444365698,8.43373493975903,30.2622253720765,1.63004961020552,0,0,0
30098,733,3043,13.75,5330.909090909091,5330.909090909091,19.39,35.46,5.24,2.37,0.46,100,68.59,1049.98,0.81855388813096,10.5047748976807,38.4720327421555,2.4556616643929,0,0,0
30099,4078,18096,110.65,3685.494803434252,3685.494803434252,12.84,30.31,6.03,21.61,2.2,29.92,70.18,1506.99,9.95586071603727,14.8111819519372,59.5880333496812,16.6993624325649,1,0,0
30100,6971,23408,247.25,2819.4135490394337,2819.4135490394337,9.13,32.52,6.11,5.48,0.5,76.61,46.97,2010.31,7.57619321449108,20.9459459459459,70.8596894767107,12.7515813686026,2,1,1
30101,9299,37285,69.44,13391.417050691245,13391.417050691245,10.91,26.76,7.4,4.77,2.58,58,57.71,1898.1,19.3461662544359,25.9705344660716,59.3504677922357,24.454242391655,1,1,1
30102,31320,110415,402.48,7781.75313059034,7781.75313059034,6.33,20.12,8.25,10.46,1.05,25.64,50.94,2789.01,21.392939370683,23.915963161934,79.3329496034791,27.0497569710923,2,1,1
30103,2880,12332,43.62,6602.475928473177,6602.475928473177,33.33,51.07,3.61,39.36,5.99,56.12,73.12,852.97,3.50694444444444,3.61111111111111,43.9930555555555,1.77083333333333,0,0,0
30104,4709,17312,296.44,1588.5170692214276,1588.5170692214276,24.29,45.13,4.44,11.29,1.46,64.99,70.49,1017.87,1.36054421768707,10.6930272108843,36.3520408163265,3.91156462585034,1,0,0
30105,22865,75346,397.29,5755.241762943944,5755.241762943944,4.72,17.74,8.76,10.48,1.01,40.04,33.52,2950.73,32.1798853843125,43.7464456012949,91.6750514020735,18.1591495690975,3,2,1
30106,1114,4685,29.48,3778.8331071913162,3778.8331071913162,9.27,36.19,5.42,1.24,0.6,100,79.23,1138.26,5.12129380053908,7.63701707097933,56.96316262354,6.46900269541779,0,0,0
30108,46080,157393,2117.89,2175.750393079905,2175.750393079905,4.99,18.24,8.74,25.59,2.11,29.01,39.61,3175.2,33.9260513688964,53.9829349312838,75.6203999218393,33.0597711630734,3,1,1
30109,18008,64249,523.4,3440.5808177302256,3440.5808177302256,8.45,26.73,7.27,8.4,1.31,57.36,67.04,1902.22,14.6178662810101,38.6972966959617,65.2742240516186,20.3359661808877,2,1,1
30110,2908,11646,66.17,4394.740819102312,4394.740819102312,49.56,64.04,1.95,48.94,8.96,100,82.59,709.08,0.06877579092159,2.68225584594222,17.9504814305364,0.75653370013755,0,0,0
30111,4909,17504,249.67,1966.1953778988266,1966.1953778988266,8.76,27.81,6.79,23.42,2.2,52.25,39.38,2232.25,15.0743532287634,51.1713179873701,76.5328987573844,15.2984314524343,1,0,0
30206,8506,30039,28.16,30205.965909090908,30205.965909090908,3.57,13.95,9.08,6.43,0.95,6.66,19.62,3859.43,42.5229249941218,55.9369856571831,86.280272748648,41.9351046320244,2,1,1
30112,5797,21816,108.41,5347.292685176644,5347.292685176644,9.81,27.58,6.87,2.76,0.85,54.41,65.06,1905.93,13.1619803346558,21.9941348973607,71.9682594445402,17.3365533896843,1,1,1
30113,1152,4559,18.54,6213.592233009709,6213.592233009709,12.58,32.65,5.98,8.4,0.94,100,74.73,1541.24,7.11805555555555,19.4444444444444,63.4548611111111,7.72569444444444,1,1,1
30013,8321,28295,135.95,6120.632585509379,6120.632585509379,4.65,17.55,8.74,11.94,0.93,27.14,47.5,2648.47,32.0033649801706,56.2432399951929,80.6032928734527,40.067299603413,2,1,1
30114,3392,10866,355.57,953.9612453244088,953.9612453244088,8.01,29.7,6.75,7.06,2.62,100,63.93,2199.27,11.9834710743801,29.7520661157024,58.8547815820543,27.8040141676505,1,0,0
30115,10102,37908,64.44,15676.598386095595,15676.598386095595,6.97,19.88,8.32,1.6,0.52,36.33,54.23,2362.52,28.5572828992969,28.4978710763442,75.1262501237746,28.4780671353599,1,0,0
30116,4544,16710,78.02,5824.147654447578,5824.147654447578,10.08,26.9,7.03,34.19,2.44,14.03,59.75,2159.96,17.0554577464788,40.3169014084507,80.3257042253521,19.7183098591549,1,0,0
30117,6462,24020,213.84,3021.885521885522,3021.885521885522,12.97,34.73,5.84,7.67,2.93,100,73.06,1586.29,5.19962859795728,16.001238006809,57.242339832869,19.2819560507582,1,0,0
30118,37407,126005,27.7,135043.321299639,135043.321299639,2.5,9.78,10.5,0.18,0.31,0.12,43.19,3327.84,43.9677065789825,55.7756569626005,82.1022803218649,49.7580666720132,3,2,1
30119,1765,5703,49.84,3541.3322632423756,3541.3322632423756,11.38,31.36,6.31,13.83,1.33,100,67.58,1889.17,10.3116147308781,23.8526912181303,80.3399433427762,15.9773371104815,1,0,0
30120,4482,16222,22.32,20080.645161290322,20080.645161290322,9.22,29.18,6.39,32.68,1.69,0.27,53.97,1942.69,10.9103078982597,27.4654172244533,79.161088799643,5.71173583221776,0,0,0
30121,6811,23244,2391.49,284.8015254088456,284.8015254088456,9.81,33.83,5.83,33.91,7.54,100,55.83,1846.89,6.54823080311261,39.7885773014241,79.812068712377,10.8941418293936,1,0,0
30122,4890,17480,311.65,1569.0678645916896,1569.0678645916896,25.91,48.11,3.97,4.84,1.97,46.99,75.37,1349.53,4.21267893660531,13.8445807770961,48.159509202454,4.11042944785276,0,0,0
30123,28013,100549,3168.15,884.2068715180783,884.2068715180783,6.26,22.68,7.37,12.41,3.18,47.64,46.38,2283.83,16.4566451290472,37.6789347802805,77.9281048084817,22.2896512333559,1,1,1
30124,42151,161097,1456.32,2894.3501428257528,2894.3501428257528,10.19,26.14,7.28,48.96,1.86,62.51,53.33,2104.89,18.046613290252,28.0915160010453,62.4456534651113,23.3185241500558,2,1,1
30126,9817,33392,388.03,2529.959023786821,2529.959023786821,8.06,29.9,6.8,1.88,0.6,77.08,41.87,2312.08,13.3177093947422,25.1986957407784,66.7312003260648,22.0908905644996,2,1,1
30125,8483,31890,400.79,2116.5697746949772,2116.5697746949772,10.22,35.42,5.86,13.26,1.75,54.01,69.07,1945.58,9.99646351526582,15.1479429447129,74.2897559825533,9.30095485087822,1,1,1
30128,17403,72795,609.07,2857.3070418835273,2857.3070418835273,8.64,25.74,7.16,1.27,0.57,45.61,51.15,2000.88,14.1781176335307,21.485655148623,70.9710803196688,19.2203760133387,2,1,1
30129,4867,18145,244.82,1987.991177191406,1987.991177191406,19.64,36.96,5.93,13.34,4.06,39.86,64.4,1696.82,9.51304705157181,42.8395315389356,62.7080336963221,15.081158824738,1,0,0
30130,11206,39205,1192.73,939.5252907196098,939.5252907196098,15.89,39.62,5.42,22.16,1.94,77.84,64.68,1780.02,5.82723540960199,26.8070676423344,57.9689452079243,19.5966446546492,1,1,1
30131,55154,200119,64.35,85709.40170940172,85709.40170940172,3.44,13.07,9.9,10.31,0.57,4.17,32.88,3781.42,52.5792101679528,67.724012709941,89.0040853381752,44.3322741715842,2,2,1
30133,16201,57646,288.65,5612.679715918934,5612.679715918934,4.02,17.64,7.68,14.57,1.8,9.28,44.72,2364.2,19.995049198589,29.7852589887988,85.0733337459001,24.5807290055077,1,0,0
30134,6713,22454,384.1,1747.7219474095286,1747.7219474095286,6.34,30.06,7.07,2.89,1.35,71.45,48.24,2232.77,16.3861164903917,19.5739609712498,67.4661105318039,25.4431699687174,1,0,0
30135,5171,23112,26.6,19439.84962406015,19439.84962406015,12.45,29.87,6.38,13.62,1.05,11.89,62.9,1727.57,9.59938068511709,23.2049545190632,60.4993226243468,11.6895684149409,1,0,0
30136,1922,8068,11.51,16698.523023457863,16698.523023457863,6.56,21.34,7.26,2.11,0.88,100,48.59,2042.21,21.4360041623309,32.7783558792924,66.8574401664932,22.840790842872,1,1,1
30138,12332,41927,15.24,80918.63517060367,80918.63517060367,2.92,9.96,9.86,0.31,0.08,0.06,44.68,2758.97,36.6931560168666,45.5887122932208,81.7466753162504,38.1852092118066,2,1,1
30139,1914,6147,108.49,1764.2179002673056,1764.2179002673056,15.68,37.59,5.85,13.64,2.79,100,56.18,2413.51,17.1368861024033,29.6760710553814,69.1745036572622,19.5402298850574,1,0,0
30140,658,2921,21.89,3005.938784833257,3005.938784833257,17.01,40.53,4.75,16.02,0.89,100,77.66,1219.28,0.30395136778115,37.2340425531914,42.4012158054711,2.12765957446808,0,0,0
30141,42777,164834,956.79,4470.887028501552,4470.887028501552,17.6,37.62,5.93,3.88,1.6,57.56,63.36,1710.77,13.9313021722356,23.5087801342156,66.5255921621811,17.614048214745,2,1,1
30142,9188,33929,1261.67,728.2411407103283,728.2411407103283,14.53,38.72,5.38,19.89,2.18,100,69.77,1655.1,4.2025040827436,38.4648884050081,63.7234621665759,18.0729450190528,1,0,0
30211,8695,29631,291.85,2979.2701730340927,2979.2701730340927,7.88,24.23,7.21,12.6,1.23,77.75,64.87,2150.75,12.7892252791527,22.0098998503511,70.3695176700817,23.8287095660181,2,1,1
30212,3353,12512,399.1,840.1403157103482,840.1403157103482,22.14,46.67,4.11,38.67,1.21,100,70.31,1135.26,1.28319904506117,18.800358102059,33.1841241420471,25.096985974336,0,0,0
30143,15867,57466,618.07,2567.184946688886,2567.184946688886,21.37,40.76,5.25,8.57,3.28,72.6,70.65,1645.4,6.0678693074303,15.5670493250914,62.2366595181027,11.4229847357133,1,1,1
30144,8563,32721,662.47,1292.5868341207904,1292.5868341207904,14.5,34.65,6.06,27.83,3.3,56.28,67.31,1792.28,6.9658719027583,37.6110331930808,62.2487143525011,18.7003272557269,1,0,0
30146,837,3656,16.34,5122.399020807833,5122.399020807833,9.94,36.35,5.36,0.33,1.7,100,77.54,1422.45,4.3010752688172,6.6905615292712,71.0872162485065,7.0489844683393,0,0,0
30145,4522,16363,96.27,4697.205775423288,4697.205775423288,10.23,25.03,7.5,17.11,1.55,59.54,55.33,2262.03,16.8951791242812,35.8027421494913,75.3869969040247,17.9787704555506,1,0,0
30147,5006,23130,115.41,4337.579065938828,4337.579065938828,30.53,50.62,3.42,5.89,0.33,100,86.14,761.43,1.31841789852177,4.93407910507391,49.3607670795046,6.73192169396724,1,0,0
30148,8074,27770,415.71,1942.219335594525,1942.219335594525,10.24,35.84,5.98,2.26,0.76,54.09,57.16,2111.42,10.5276195194451,19.1354966559326,69.7052266534555,18.3675997027495,1,1,1
30149,9227,35155,479.75,1923.293381969776,1923.293381969776,33.04,50.02,3.54,4,2.39,84.3,62.26,1134.54,2.38430692532784,5.65731006827788,37.4661320039015,4.61688522813482,1,1,1
30150,3266,11750,399.94,816.6224933740061,816.6224933740061,10.04,29.45,6.2,20.77,2.88,55.23,70.82,1574.03,4.44512568976088,34.6106683016554,66.584917228694,10.9748620478234,1,0,0
30151,7079,23120,1018.22,695.2328573392783,695.2328573392783,10.77,33.8,5.94,48.72,2.55,78.44,72.47,1711.99,8.82477725922783,17.4798472634705,59.1288360910762,13.3078772450855,1,0,0
30152,3906,12320,874.76,446.5224747359276,446.5224747359276,8.67,32.34,6.16,34.75,4.33,100,60.84,1911.89,8.60655737704918,32.3770491803278,80.0717213114754,14.6004098360655,1,0,0
30153,1653,5792,156.19,1058.3263973365772,1058.3263973365772,11.62,31.14,6.22,5.63,1.43,100,71.97,1552.1,2.54083484573502,21.9600725952813,63.5208711433756,12.7646702964307,0,0,0
30154,3649,12983,333.6,1093.8249400479615,1093.8249400479615,12.97,39.97,5.29,22.32,2.79,100,74.24,1613.87,2.0279528637983,33.1871745683749,59.9616333241984,10.0027404768429,1,0,0
30155,26212,103616,1302.3,2012.7466789526225,2012.7466789526225,12.82,30.96,6.41,64.44,8.96,69.94,72.02,1624.05,6.57508109139477,21.5302423201679,67.5214653692043,8.3724480061057,1,1,1
30209,4249,15614,295.03,1440.1925227942922,1440.1925227942922,22.28,44.2,4.57,1.85,1.81,42.93,72.08,1396.4,1.08413858119255,22.9790242752769,43.6483620080132,0.89559274098515,0,0,0
30156,1298,5767,91.67,1415.9485109632376,1415.9485109632376,18.11,44.87,4.25,4.1,3.46,100,65.27,934.34,1.54083204930662,6.77966101694915,30.6625577812018,3.77503852080123,0,0,0
30158,6929,23865,531.06,1304.7489925808761,1304.7489925808761,9.81,29.81,6.38,35.04,1.97,100,68.28,1662.29,13.0754798672247,17.6215904170876,61.6683504113147,16.943281858854,1,1,1
30159,5254,26322,87.93,5975.207551461389,5975.207551461389,46.87,56.12,2.18,63.15,3.43,100,73.68,649.79,11.0392082223068,1.18005329272934,42.8816140083745,6.52835934526075,0,0,0
30161,9962,35823,1152.39,864.4642872638602,864.4642872638602,16.23,38.34,5.86,18.67,4.91,64.17,63.88,1701.42,10.1638685030662,43.560872624912,65.7484668744345,17.2815924399316,1,1,1
30162,1672,6677,65.08,2569.1456668715427,2569.1456668715427,17.4,42.46,4.63,7.69,2.17,100,82.08,1303.78,3.34928229665071,4.1267942583732,39.5933014354067,17.3444976076555,0,0,0
30163,1248,5189,86.8,1437.7880184331798,1437.7880184331798,13.95,40.88,4.96,1.77,4.05,100,79.15,1053.77,3.52846832397754,24.3785084202085,35.2044907778668,25.7417802726543,0,0,0
30164,4651,16480,60.8,7649.671052631579,7649.671052631579,8.32,29.07,6.97,1.18,1.26,38.96,60.55,2014.34,20.1677058697054,26.2739195871855,68.6949043216512,20.9417329606536,1,0,0
30165,2128,8417,60.04,3544.3037974683543,3544.3037974683543,15.07,42.97,5.03,68.6,5.1,100,78.08,1290.92,3.57142857142857,8.59962406015037,21.5225563909774,19.266917293233,1,1,1
30166,2671,9668,95.46,2798.0305887282634,2798.0305887282634,21.37,46.61,4.34,1.65,0.84,100,80.26,1437.26,2.77049794084612,11.5687008611007,37.6263571695994,14.9382253837514,1,0,0
30167,3842,14736,227.32,1690.1284532817176,1690.1284532817176,11.24,30.11,6.47,6.75,2.49,62.97,71.02,1539.23,5.1535658511192,20.6663196251952,61.3742842269651,12.1811556480999,1,0,0
30168,3607,15018,100.05,3605.1974012993505,3605.1974012993505,26.41,48.25,4.29,36.17,3,100,70.3,1220.35,0.80399223731632,10.0360410313279,33.1577488217355,2.60604380371499,0,0,0
30170,2570,10934,195.25,1316.2612035851473,1316.2612035851473,33.3,50.77,3.37,30.38,6.62,100,69.79,712.41,0.38910505836575,8.32684824902723,8.8715953307393,4.78599221789883,0,0,0
30171,1304,5284,44.02,2962.289868241708,2962.289868241708,24.34,43.27,4.97,15.64,3.35,100,76.22,1013.39,3.75766871165644,20.8588957055214,55.7515337423312,6.97852760736196,0,0,0
30172,5641,20887,449.03,1256.2635013250786,1256.2635013250786,11.52,33.98,5.96,52.04,2.13,52.2,68.44,1728.1,4.99911363233469,34.4087927672398,56.2488920404183,12.6927849672043,1,0,0
30173,15194,56956,522.47,2908.1095565295614,2908.1095565295614,15.11,37.33,5.46,38.46,3.45,89.78,75.82,1498.42,5.26523627747795,26.4117414768987,42.96432802422,9.55640384362248,1,1,1
30174,34938,106277,1517.86,2301.7933142714087,2301.7933142714087,7.99,24.79,7.51,9.64,0.95,49.17,48.01,2484.88,28.2348219916298,34.5210112939288,77.7131227426474,21.5587914922891,2,1,1
30175,24296,96418,718.35,3382.1953086935337,3382.1953086935337,8.79,24.61,7.14,45.37,2.23,61.98,47.75,2259.5,20.9463358338141,34.5560959525183,75.3029428736295,18.9679333937845,2,1,1
30180,2929,11630,225.81,1297.108188299898,1297.108188299898,24.95,44.84,4.43,32.4,6.23,100,76.73,1050.97,0.58040286787299,19.6312734721748,11.8129054284738,12.8712871287128,0,0,0
30176,1550,4953,102.72,1508.9563862928348,1508.9563862928348,11.31,31.84,6.3,24.33,1.35,100,66.33,1671.81,12.3225806451612,20.6451612903225,72.7741935483871,21.7419354838709,1,0,0
30177,2591,11431,133.46,1941.4056646186123,1941.4056646186123,13.07,34.46,5.47,5.13,2.2,100,67.28,1338.72,2.50868390582786,15.2450791200308,31.2620609803164,4.70860671555384,0,0,0
30178,4444,13421,578.57,768.100661976943,768.100661976943,13.33,31.57,6.62,28.12,2.47,42.79,58.6,2253.52,17.6867686768676,31.2331233123312,70.6570657065706,24.7749774977497,2,1,1
30179,1038,3833,65.31,1589.343132751493,1589.343132751493,7.29,29.9,5.98,3.05,2.56,100,77.9,1407.27,5.39499036608863,5.20231213872832,71.3872832369942,9.05587668593449,0,0,0
30181,11804,37857,917.89,1285.9928749632309,1285.9928749632309,12.85,34.16,5.97,24.04,1.21,76.33,52.25,1759.51,11.9087981013731,20.1644346499406,69.7406340057637,10.1542634344804,2,1,1
30182,4476,18715,36.71,12192.862980114409,12192.862980114409,8.09,25.55,6.85,1.19,0.58,62.52,50.69,1916.85,19.1465594280607,23.8829311885612,77.0554066130473,20.8891867739052,2,1,1
30024,3992,15818,277.8,1437.0050395968321,1437.0050395968321,16.99,45.66,4.59,4.05,1.32,100,75.92,1567.64,6.265664160401,5.46365914786967,61.1027568922305,10.2005012531328,1,0,0
30183,16615,61982,168.05,9886.938411187146,9886.938411187146,9.78,29.53,6.47,4.77,0.62,39.16,70.08,1801.26,14.8132530120481,20.1084337349397,76.4939759036144,19.8373493975903,2,1,1
30184,1711,7709,56.5,3028.3185840707965,3028.3185840707965,29.99,48.74,3.33,11.51,1.25,100,70.11,794.32,0.2925687536571,8.36746635459333,39.5552954944412,9.77179637214745,0,0,0
30185,1209,5258,11.2,10794.642857142859,10794.642857142859,12.35,29.12,6.67,4.53,1.79,100,63.25,1707.44,5.54177005789909,37.7998345740281,54.8387096774193,6.5343258891646,0,0,0
30186,1909,6869,18.85,10127.320954907162,10127.320954907162,9.09,24.22,7.82,2.43,1.03,100,67.97,1860.85,13.8292299633315,18.5961236249345,73.7558931377684,21.896280775275,1,0,0
30187,1204,5670,50.23,2396.9739199681467,2396.9739199681467,12.82,37.66,4.77,4.96,1.16,100,69.87,1028.88,3.65448504983388,4.06976744186046,35.6312292358804,6.56146179401993,0,0,0
30188,4393,17428,98.05,4480.367159612442,4480.367159612442,15.45,40.24,5.03,4.85,2.46,100,74.26,1431.15,6.46777499430653,5.60236848098383,55.7048508312457,15.6456388066499,1,0,0
30207,13873,46672,547.66,2533.140999890443,2533.140999890443,9.95,29.32,6.87,25.76,0.71,61.64,61.71,2111.31,12.3115759105661,23.6999639379733,76.2856112513523,17.0429138117562,2,1,1
30189,46905,161829,964.36,4863.847525820233,4863.847525820233,3.57,13.83,9.28,21.22,0.78,24.37,39.48,3176.15,35.5911224925309,51.9889031156636,85.0576184379001,31.9931711481007,2,1,1
30190,737,2185,56.16,1312.3219373219374,1312.3219373219374,12.94,34.03,6.5,22.01,0.69,100,63.94,1952.56,2.44233378561736,17.6390773405698,50.4748982360922,25.7801899592944,0,0,0
30191,9393,30580,124.17,7564.629137472819,7564.629137472819,5.9,22.15,7.98,1.62,0.24,49.98,40.58,3034.2,27.2756307888853,31.6086447354412,81.2307037155328,38.7948472266581,2,2,1
30210,7004,29434,1906.33,367.40753174948725,367.40753174948725,13.39,38.05,5.18,9.33,4.02,100,68.8,1197.63,2.05773078022292,46.3703915404401,18.8053729637039,16.5761646184624,1,0,0
30192,6205,20275,338.61,1832.491657068604,1832.491657068604,9.54,31.49,6.61,5.39,2.6,31.53,61.36,2098.16,15.2714932126696,37.475759534583,74.6767937944408,22.7375565610859,1,1,1
30193,184242,609964,247.03,74582.84418896491,74582.84418896491,2.61,11.69,9.96,1.36,0.17,11.69,29.79,3849.28,43.509966497798104,52.5734795050144,91.0868939603729,39.4196571589915,3,3,1
30194,2689,11760,51.43,5228.46587594789,5228.46587594789,10.61,34.58,5.47,2.06,0.91,100,60.72,1631.27,10.3871928518242,5.88235294117647,48.9203276247207,13.4028294862248,1,1,1
30087,139298,480841,124.4,111975.884244373,111975.884244373,3.34,11.81,10.41,0.81,0.31,2.8,32.16,3785.35,49.23221605634,46.9945512107224,90.1146471208999,46.3735758846206,3,2,1
30092,9494,38198,179.03,5303.021839915098,5303.021839915098,13.06,31.9,6.4,0.63,1.01,26.37,57.99,2006.35,18.9277438382136,21.7716452496313,58.8055614072045,21.1291341900147,1,1,1
30195,1254,5446,37.28,3363.7339055793987,3363.7339055793987,24.57,41.85,4.16,11.2,3.57,100,80.47,922.15,0.47846889952153,17.1451355661881,48.4848484848484,3.34928229665071,0,0,0
30196,5136,17896,88.82,5782.481423102905,5782.481423102905,7.3,26.49,6.98,15.04,0.72,67.94,55.74,2196.37,15.8909444985394,25.6475170399221,65.647517039922107,28.1207400194742,1,1,1
30197,3365,12108,112.46,2992.174995553975,2992.174995553975,15.78,41.29,5.21,3.01,2.91,100,78.94,1435.96,5.82466567607726,43.9524517087667,55.780089153046,21.842496285289702,1,0,0
30198,1983,7194,263.67,752.0764592103766,752.0764592103766,28.54,49.08,3.82,13.94,11.66,100,69.77,1056.31,1.26071608673726,10.590015128593,50.2773575390822,6.20272314674735,0,0,0
30199,2670,11354,21.7,12304.147465437787,12304.147465437787,12.41,31.09,5.82,7.84,0.61,10.08,50.07,1847.25,11.7602996254681,22.4719101123595,76.9662921348314,1.16104868913857,0,0,0
30200,3508,13409,178.05,1970.2330805953384,1970.2330805953384,8.72,34.89,5.83,8.17,2.19,100,74.29,1634.66,6.38904734740445,10.5533371363377,58.5852823730747,21.4204221334854,1,0,0
30201,11181,43871,282.07,3963.909667812954,3963.909667812954,23.39,41.21,5.18,25.48,6.22,83.6,69.16,1333.24,5.08140991232778,20.790839148327,26.9994632313472,5.96707818930041,1,1,1
30202,3750,14620,241.82,1550.740219998346,1550.740219998346,30.38,49.68,3.84,33.86,12.66,100,58.18,1036.19,0.24,18.3733333333333,4.90666666666666,3.52,0,0,0
30203,3549,15031,68.94,5147.954743255004,5147.954743255004,26.57,46.09,4.44,46.74,12.16,100,77.59,1194.16,3.43758805297266,19.1885038038884,59.3406593406593,4.64919695688926,0,0,0
31001,1714,6502,292.69,585.602514605897,585.602514605897,15.17,39.94,5.2,1.49,1.2,100,53.61,1947.03,3.15604909409702,25.83284628872,69.37463471654,0.35067212156633,0,0,0
31002,3932,16127,137.25,2864.8451730418947,2864.8451730418947,8.84,24.64,6.96,0.78,0.58,28.49,51.04,2593.66,5.41709053916581,27.1108850457782,77.3652085452695,3.33163784333672,1,0,0
31003,2752,11312,76.46,3599.267590897202,3599.267590897202,13.89,35.9,5.74,1.5,1.47,1.79,78.95,3009.76,6.83387858960378,67.539076699382,71.1014176663031,4.79825517993457,1,0,0
